gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
164404254,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404253,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404112,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404111,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404110,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404109,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404108,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403799,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403798,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403797,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403796,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403795,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403793,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403699,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403681,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403680,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403679,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403678,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403677,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403676,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403675,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403674,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403673,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403672,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403613,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,,,GENUS,Desmognathus Baird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403612,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403611,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403610,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403609,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403608,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403607,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403606,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403605,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403579,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403542,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403541,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403540,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403539,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403538,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403537,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403536,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403535,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403534,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403533,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403532,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403531,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403530,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403529,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403528,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403527,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403523,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403522,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403521,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403520,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403519,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403518,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403517,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403516,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403515,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403514,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403340,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403339,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403338,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403336,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403335,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403334,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403333,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403332,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403331,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164403330,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,,SPECIES,Desmognathus fuscus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402301,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,Cryptobranchus,Cryptobranchus alleganiensis,,SPECIES,Cryptobranchus alleganiensis (Daudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402241,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402240,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402239,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402238,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402237,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402236,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402235,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402234,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402233,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402232,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402231,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402230,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402229,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402228,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402227,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402226,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402225,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402224,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402223,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402222,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402221,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402220,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402219,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402218,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402217,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402216,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402215,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402214,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402213,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402212,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402211,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402210,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164402209,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Cynops,Cynops pyrrhogaster,,SPECIES,Cynops pyrrhogaster (Boie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
